time,node0x,node0y,node1x,node1y,node2x,node2y,node3x,node3y,node4x,node4y,node5x,node5y
24.23,0.0,0.0,-0.0222218760173587,0.012247771953899367,-0.04689676406821608,0.015304474669330936,-0.08508118868804093,0.033157538265804476,-0.10099766151905332,0.05355397758672886,-0.11314848241763542,0.07608579999960341
24.240000000000002,0.0,0.0,-0.02222564323579035,0.012244745424694337,-0.046910747404482755,0.015297759646637488,-0.08508174582460004,0.033125765824637554,-0.10100126176491031,0.05351540237077401,-0.11315693654032621,0.07604267942125098
24.25,0.0,0.0,-0.0222294350086083,0.012241717705885335,-0.04692471701596146,0.01529101984432124,-0.08508228111647753,0.03309398711861533,-0.10100486272399678,0.053476843024347076,-0.113165396535031,0.07599957904123045
24.26,0.0,0.0,-0.022233251372794083,0.012238688802468367,-0.04693867287254294,0.015284255320335838,-0.08508279456851398,0.03306220221661604,-0.1010084643638054,0.05343829955792856,-0.11317386235076832,0.07595649885057121
24.27,0.0,0.0,-0.022237092364524313,0.01223565871916188,-0.04695261494470637,0.015277466132812556,-0.08508328618601624,0.033030411187651154,-0.10101206665185103,0.05339977198177692,-0.11318233393668997,0.07591343884016943
24.28,0.0,0.0,-0.022240958019220658,0.012232627460406764,-0.04696654320347493,0.015270652339949287,-0.0850837559748685,0.0329986141010874,-0.10101566955569297,0.05336126030606181,-0.1131908112417701,0.07587039900069925
24.29,0.0,0.0,-0.02224484837150542,0.01222959503042187,-0.0469804576204047,0.015263814000121556,-0.08508420394142124,0.03296681102629151,-0.10101927304297931,0.053322764540775225,-0.11319929421493846,0.07582737932261274
24.3,0.0,0.0,-0.022248763455245957,0.01222656143311518,-0.04699435816761799,0.015256951171882527,-0.08508463009262446,0.032935002032941085,-0.10102287708133595,0.05328428469577595,-0.11320778280508037,0.07578437979622876
24.310000000000002,0.0,0.0,-0.02225270330351581,0.01222352667219484,-0.0470082448178033,0.015250063913851974,-0.08508503443585003,0.03290318719089136,-0.1010264816384776,0.053245820780745134,-0.11321627696103675,0.07574140041159971
24.32,0.0,0.0,-0.02225666794863912,0.012220490751058133,-0.04702211754417096,0.015243152284805106,-0.08508541697909155,0.03287136657013079,-0.1010300866821634,0.0532073728052751,-0.11322477663155972,0.07569844115873359
24.330000000000002,0.0,0.0,-0.022260657422151775,0.012217453672891398,-0.04703597632046419,0.015236216343650355,-0.08508577773078674,0.03283954024091429,-0.10103369218021907,0.05316894077878054,-0.11323328176540137,0.0756555020272387
24.34,0.0,0.0,-0.02226467175484581,0.012214415440603421,-0.04704982112100353,0.015229256149429382,-0.08508611669990618,0.03280770827363,-0.10103729810047035,0.053130524710587324,-0.11324179231113618,0.07561258300672336
24.35,0.0,0.0,-0.022268710976725004,0.012211376056858736,-0.04706365192062023,0.015222271761272665,-0.08508643389597559,0.0327758707388881,-0.1010409044108318,0.053092124609799285,-0.11325030821742743,0.07556968408648501
24.36,0.0,0.0,-0.022272775117060384,0.012208335524066527,-0.04707746869470064,0.015215263238488319,-0.08508672932896477,0.03274402770734319,-0.10104451107926238,0.05305374048543143,-0.11325882943280519,0.07552680525568789
24.37,0.0,0.0,-0.022276864204329172,0.012205293844402831,-0.04709127141913072,0.01520823064045107,-0.08508700300937644,0.032712179250049545,-0.10104811807374325,0.053015372346276735,-0.1132673559057551,0.07548394650336299
24.38,0.0,0.0,-0.022280978266286944,0.012202251019777233,-0.04710506007038484,0.015201174026713282,-0.0850872549482462,0.03268032543801702,-0.10105172536234441,0.052977020201128155,-0.1132758875847184,0.07544110781823044
24.39,0.0,0.0,-0.022285117329906567,0.012199207051855065,-0.04711883462540367,0.015194093456871727,-0.08508748515709819,0.03264846634256635,-0.10105533291313584,0.05293868405851221,-0.11328442441813635,0.07539828918887714
24.400000000000002,0.0,0.0,-0.022289281421417062,0.01219616194207962,-0.047132595061705196,0.015186988990700812,-0.0850876936479672,0.03261660203510708,-0.10105894069432075,0.05290036392686659,-0.11329296635431696,0.0753554906038012
24.41,0.0,0.0,-0.022293470566309148,0.01219311569161663,-0.0471463413573181,0.015179860688063762,-0.08508788043335436,0.0325847325873152,-0.10106254867405795,0.052862059814451356,-0.11330151334161265,0.07531271205114543
24.42,0.0,0.0,-0.022297684789307493,0.012190068301420887,-0.04716007349078177,0.01517270860895703,-0.08508804552628257,0.03255285807086672,-0.10106615682061726,0.052823771729348934,-0.11331006532828702,0.07526995351900823
24.43,0.0,0.0,-0.022301924114404015,0.012187019772202934,-0.04717379144116851,0.015165532813399274,-0.08508818894029657,0.03252097855770408,-0.10106976510231291,0.052785499679641745,-0.11331862226251488,0.07522721499522156
24.44,0.0,0.0,-0.022306188564835683,0.01218397010440686,-0.04718749518805021,0.015158333361653398,-0.08508831068941847,0.03248909411999179,-0.10107337348750356,0.05274724367305694,-0.11332718409251541,0.07518449646752856
24.45,0.0,0.0,-0.022310478163106717,0.012180919298276915,-0.04720118471155388,0.015151110313982308,-0.08508841078813667,0.03245720482984993,-0.10107698194461445,0.052709003717410496,-0.113335750766419,0.07514179792340592
24.46,0.0,0.0,-0.02231479293097749,0.012177867353801997,-0.04721485999228392,0.015143863730759932,-0.0850884892514725,0.032425310759753856,-0.10108059044209305,0.052670779820163105,-0.11334432223235602,0.07509911935019709
24.47,0.0,0.0,-0.022319132889481175,0.012174814270726753,-0.04722852101135544,0.015136593672537835,-0.08508854609491356,0.03239341198217893,-0.10108419894849785,0.05263257198877547,-0.11335289843832363,0.07505646073502348
24.48,0.0,0.0,-0.022323498058901547,0.01217176004858489,-0.047242167750427555,0.015129300199867579,-0.08508858133443598,0.03236150856986697,-0.10108780743236512,0.052594380230530646,-0.11336147933245222,0.07501382206482887
24.490000000000002,0.0,0.0,-0.022327888458800738,0.012168704686665865,-0.047255800191636776,0.015121983373478365,-0.08508859498649324,0.03232960059555978,-0.10109141586236436,0.05255620455244525,-0.11337006486269452,0.07497120332646823
24.5,0.0,0.0,-0.022332304108008127,0.01216564818402599,-0.047269418317619216,0.0151146432541438,-0.08508858706806066,0.03229768813235445,-0.10109502420714289,0.0525180449615803,-0.11337865497704769,0.07492860450653005
